Status,Project,Branch,Change-id,Upload date,Days since upload,Last update date,Days since last update,Author,Review
TO_REVIEW_AND_VERIFY,platform/core/system/resourced,tizen,I01cb77bd6fd15aa1a6a61c59a2f0ef105516b3ef,2014-07-01,23,2014-07-03,22,pkedzierski,https://review.tizen.org/gerrit/#/c/23697
TO_REVIEW_AND_VERIFY,profile/ivi/lemolo,tizen,Iafe2183edf555bc4e25db73cde2d3e27e19004c5,2014-07-02,23,2014-07-02,23,wudawei,https://review.tizen.org/gerrit/#/c/23761
TO_REVIEW_AND_VERIFY,pre-built/toolchain-x86,tizen_ivi,I11b4790b0935c414236bd0c2cc0fdc250a0f96d5,2014-07-02,23,2014-07-02,23,junchunx,https://review.tizen.org/gerrit/#/c/23741
TO_REVIEW_AND_VERIFY,profile/ivi/ico-uxf-homescreen,tizen,Ia566cff3ffbaedc07e48d63776271848c4cae84b,2014-07-02,23,2014-07-02,23,pcoval,https://review.tizen.org/gerrit/#/c/23736
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,I9238a6ccafd43434f6d8d71f494a898721495dcc,2014-06-30,24,2014-07-01,24,pcoval,https://review.tizen.org/gerrit/#/c/23621
TO_REVIEW_AND_VERIFY,platform/upstream/linux-glibc-devel,tizen,Id5e5737f2606a22879cf75bc4b2362426f505d22,2014-07-01,24,2014-07-01,24,tony,https://review.tizen.org/gerrit/#/c/23657
TO_REVIEW_AND_VERIFY,profile/ivi/ico-uxf-homescreen,tizen,I74a184972b67aa8004ba5cc508f7a63e27eed6b1,2014-06-30,24,2014-06-30,24,pcoval,https://review.tizen.org/gerrit/#/c/23622
TO_REVIEW_AND_VERIFY,profile/ivi/ico-uxf-weston-plugin,tizen,I5aab6167ed98d2b2bcd5b969ca055bae6ca5fff1,2014-06-30,25,2014-06-30,25,pcoval,https://review.tizen.org/gerrit/#/c/23610
TO_REVIEW_AND_VERIFY,profile/ivi/ico-uxf-weston-plugin,tizen,I5aab6167ed98d2b2bcd5b969ca055bae6ca5ffff,2014-06-30,25,2014-06-30,25,pcoval,https://review.tizen.org/gerrit/#/c/23609
TO_REVIEW_AND_VERIFY,platform/upstream/system-installer,tizen,I69cca6614df23c1f3c2dc4dbd53080301488788e,2014-06-26,29,2014-06-30,25,tguittet,https://review.tizen.org/gerrit/#/c/23496
TO_REVIEW_AND_VERIFY,sdk/ide/native-ext-eplugin,tizen,Icb1574a1c6503e416ca3f2b16b592577da4a81d9,2014-06-26,29,2014-06-30,25,sty1013,https://review.tizen.org/gerrit/#/c/23480
TO_REVIEW_AND_VERIFY,platform/upstream/system-installer,tizen,I9709c290b83054f4bf648e6c5e49b2b86d23a3cb,2014-06-26,29,2014-06-29,25,tguittet,https://review.tizen.org/gerrit/#/c/23497
TO_REVIEW_AND_VERIFY,platform/upstream/system-installer,tizen,I5ae3da9b3ecd1203231d7c8c0ff3ea7ac2324723,2014-06-27,27,2014-06-27,27,tguittet,https://review.tizen.org/gerrit/#/c/23564
TO_REVIEW_AND_VERIFY,platform/upstream/system-installer,tizen,I442a678e2a52cb78b1a22910a750d8eb23f0af91,2014-06-26,29,2014-06-27,27,tguittet,https://review.tizen.org/gerrit/#/c/23498
TO_REVIEW_AND_VERIFY,profile/ivi/meta-ivi,tizen,I48eb54890a29186cec1ca45b9efc97e3e71009e7,2014-06-20,35,2014-06-25,30,jfding,https://review.tizen.org/gerrit/#/c/23202
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,Ia3ff399d80ddcb17b9d05b11e75b11e75d7fb762,2014-06-25,30,2014-06-25,30,sanghyunnimlee,https://review.tizen.org/gerrit/#/c/23402
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,Iaa1af0e24706781215d7b99515f525e09b995553,2014-06-25,30,2014-06-25,30,sanghyunnimlee,https://review.tizen.org/gerrit/#/c/23401
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-base,tizen,Id944de58946509e3ba09952301fda6e8b21f19a0,2014-06-25,30,2014-06-25,30,tony,https://review.tizen.org/gerrit/#/c/23391
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-base,tizen,Iea7b4257291e1fbd321403b43f93bfa393b23e02,2014-06-25,30,2014-06-25,30,tony,https://review.tizen.org/gerrit/#/c/23390
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-base,tizen,I01f346ecc3a102464f15720655d6eaf0729a676f,2014-06-25,30,2014-06-25,30,tony,https://review.tizen.org/gerrit/#/c/23389
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-base,tizen,I969e0f9b9c589d0be50de6f613f4514db9fa7289,2014-06-24,31,2014-06-24,31,tony,https://review.tizen.org/gerrit/#/c/23340
TO_REVIEW_AND_VERIFY,sdk/ide/native-ext-eplugin,tizen,I73673a48ab62136b533abcb6d4954d5b890e494d,2014-06-19,36,2014-06-24,31,sty1013,https://review.tizen.org/gerrit/#/c/23182
TO_REVIEW_AND_VERIFY,profile/ivi/Modello_Homescreen,tizen,If5baf4ce9ce2dc2638b111c7dcb64abd3d5d057c,2014-05-20,66,2014-06-23,32,siovene,https://review.tizen.org/gerrit/#/c/21431
TO_REVIEW_AND_VERIFY,profile/common/meta,tizen,I290b0934f247202d69fc8b21dc88fff06d0b0867,2014-05-27,58,2014-06-22,33,nzingile,https://review.tizen.org/gerrit/#/c/21774
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I24518ae73488fb15596f6ea62177a0bc15a62215,2014-06-20,35,2014-06-20,35,lstelmach,https://review.tizen.org/gerrit/#/c/23246
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I5272fcdb289db684a8cbda37eb86ab8963bbed95,2014-06-20,35,2014-06-20,35,lstelmach,https://review.tizen.org/gerrit/#/c/23245
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-base,tizen,Id86b039f15c31865458291b5d0d5bc7f6d694e44,2014-06-20,35,2014-06-20,35,tony,https://review.tizen.org/gerrit/#/c/23238
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-bad,tizen,I137ac93651ad0913bfa5d11c7f71551f22d5960b,2014-06-20,35,2014-06-20,35,tony,https://review.tizen.org/gerrit/#/c/23237
TO_REVIEW_AND_VERIFY,platform/upstream/gst-omx,tizen,I333df2cc1197e2c04ca65f2f82889e9ce7c975d2,2014-06-20,35,2014-06-20,35,tony,https://review.tizen.org/gerrit/#/c/23230
TO_REVIEW_AND_VERIFY,framework/uifw/elementary,tizen_2.2,Ie4e735b7a0268dc1cdabebe1c914187c16f06871,2014-04-09,107,2014-06-19,36,ajanowicz,https://review.tizen.org/gerrit/#/c/19255
TO_REVIEW_AND_VERIFY,adaptation/bluetooth-tools,tizen_2.2,I2467c36975c2e33e01e9596e743b5c382f5fb967,2013-08-13,346,2014-06-19,36,vhakoun,https://review.tizen.org/gerrit/#/c/8176
TO_REVIEW_AND_VERIFY,platform/core/multimedia/mmfw-sysconf,tizen,Ieaef08488743fbd2c6321e3b0bb7c69bbc2a38b5,2013-08-09,350,2014-06-19,36,mikeleib,https://review.tizen.org/gerrit/#/c/7857
TO_REVIEW_AND_VERIFY,profile/ivi/udev-rules,tizen,I445b04a7e8404741d2f2c7f248e24fb5396e9eaf,2014-06-19,36,2014-06-19,36,quanxianwang,https://review.tizen.org/gerrit/#/c/23188
TO_REVIEW_AND_VERIFY,profile/ivi/meta-ivi,tizen,I21943d90d7ff08b96ebee9580614330cc6f3c9a4,2014-06-17,38,2014-06-19,36,quanxianwang,https://review.tizen.org/gerrit/#/c/23080
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I2b875040186fc1f2489f8a2d8d83845fc49b8ccb,2014-06-18,36,2014-06-18,36,lstelmach,https://review.tizen.org/gerrit/#/c/23172
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,I7185c1a88eed565fb0afc2ab0b019d0b7eaed063,2014-06-16,39,2014-06-17,38,sty1013,https://review.tizen.org/gerrit/#/c/23000
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,I3d1da7d93a9196959010328a928dbc4408b290ca,2014-06-17,38,2014-06-17,38,sty1013,https://review.tizen.org/gerrit/#/c/23079
TO_REVIEW_AND_VERIFY,apps/home/myfiles,tizen_2.3,I80e8e4cd626cd875502cdd68a35c352fec1b72ef,2014-06-16,39,2014-06-16,39,hobanbird,https://review.tizen.org/gerrit/#/c/23010
TO_REVIEW_AND_VERIFY,apps/home/gallery,master,Id39bbaf93d89053c6f5b1c90085e72765d3a501d,2014-06-16,39,2014-06-16,39,hobanbird,https://review.tizen.org/gerrit/#/c/23005
TO_REVIEW_AND_VERIFY,platform/core/security/security-containers,tizen,I327e1393125e644626f104703afb6cc42897d703,2014-05-28,57,2014-06-13,42,mwitanowski,https://review.tizen.org/gerrit/#/c/22006
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,I34a29f46b741590dbd2fc3e8acdb1b3569f899e1,2014-06-13,42,2014-06-13,42,sanghyunnimlee,https://review.tizen.org/gerrit/#/c/22908
TO_REVIEW_AND_VERIFY,sdk/ide/webapp-eplugin,tizen,I150625cc799bc0e32fa6d5352d0f716449d6e115,2014-06-11,44,2014-06-13,42,sanghyunnimlee,https://review.tizen.org/gerrit/#/c/22753
TO_REVIEW_AND_VERIFY,profile/ivi/kernel-x86-ivi,tizen,I6547e49dc4df9e67b3dd6010709f84c9682f48a8,2014-05-22,64,2014-06-13,42,dmichaluk,https://review.tizen.org/gerrit/#/c/21538
TO_REVIEW_AND_VERIFY,platform/upstream/ima-evm-utils,experimental,I8689c6c7525655bc69299a2f04b5e8a8db143056,2014-05-23,63,2014-06-12,43,jkozerski,https://review.tizen.org/gerrit/#/c/21598
TO_REVIEW_AND_VERIFY,profile/ivi/kernel-x86-ivi,tizen,I08ed8191528409c99f20a243ee6ad04c0c496494,2014-06-12,43,2014-06-12,43,neofang,https://review.tizen.org/gerrit/#/c/22799
TO_REVIEW_AND_VERIFY,sdk/tools/sdb,tizen,Ic0c1f52dc8fb2887998fec72501ed2b419dea00d,2014-04-28,88,2014-06-11,44,shingilkang,https://review.tizen.org/gerrit/#/c/20118
TO_REVIEW_AND_VERIFY,platform/upstream/v4l-utils,tizen,I24dcc5048b7ff40cea3949510aae86acf8228bb3,2014-06-10,45,2014-06-10,45,vzh,https://review.tizen.org/gerrit/#/c/22723
TO_REVIEW_AND_VERIFY,profile/mobile/tizen-mobile-session,tizen,I1e3f405abf1db867e0bc59bfd21f945eef0b148c,2014-06-10,45,2014-06-10,45,rkrypa,https://review.tizen.org/gerrit/#/c/22706
TO_REVIEW_AND_VERIFY,tools/mic-bootstrap,tizen,Ic3889b592c80b1066d7cd0a210967a5c1e8e04e1,2014-06-09,46,2014-06-09,46,gchen30,https://review.tizen.org/gerrit/#/c/22590
TO_REVIEW_AND_VERIFY,profile/ivi/setup-ivi,tizen,I298e31b26a94a7a351d5b31077e5a93e4b371734,2014-06-05,50,2014-06-05,49,mythi,https://review.tizen.org/gerrit/#/c/22537
TO_REVIEW_AND_VERIFY,profile/ivi/setup-ivi,tizen,Id9a5664e8547818789712aee374506902fe7f47b,2014-06-05,50,2014-06-05,49,mythi,https://review.tizen.org/gerrit/#/c/22536
TO_REVIEW_AND_VERIFY,scm/meta/snapshot-repo-conf,master,I6a88032ee4430a20640047e655da680e4d38436b,2014-03-27,120,2014-06-04,51,kad,https://review.tizen.org/gerrit/#/c/18650
TO_REVIEW_AND_VERIFY,platform/upstream/iptables,tizen,Ic3ef69176529038d39ee89e08026f8272287c703,2014-05-29,56,2014-06-03,52,pkedzierski,https://review.tizen.org/gerrit/#/c/22185
TO_REVIEW_AND_VERIFY,sdk/tools/sdb,tizen,I29e7ebda52c434e5949b0b76ab3b2eeef60442c0,2014-06-03,52,2014-06-03,52,shingilkang,https://review.tizen.org/gerrit/#/c/22395
TO_REVIEW_AND_VERIFY,scm/acls/domains,refs/meta/config,I4d01d20a3c675a87ace377737fd4165af049c3bc,2014-05-31,55,2014-05-31,55,shn,https://review.tizen.org/gerrit/#/c/22315
TO_REVIEW_AND_VERIFY,platform/upstream/ima-evm-utils,experimental,I8ecdf91ce4e8d122c69d2f86b18fc7202da5a052,2014-05-23,63,2014-05-29,57,jkozerski,https://review.tizen.org/gerrit/#/c/21602
TO_REVIEW_AND_VERIFY,platform/upstream/screen,tizen,I3fca25009926a55aed476677c393b5f9f9d1fbee,2014-05-29,57,2014-05-29,57,vzh,https://review.tizen.org/gerrit/#/c/22071
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I2792801ba6d845c3045b8702eab754c9e6238dd5,2014-05-26,60,2014-05-28,58,ches01,https://review.tizen.org/gerrit/#/c/21686
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I5f19c9e539ec6cad884c6537ab26094df016144f,2014-04-28,88,2014-05-28,58,ches01,https://review.tizen.org/gerrit/#/c/20149
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I0861fd6e41ac02f607e5456ab57c7d7055297544,2014-04-28,88,2014-05-28,58,ches01,https://review.tizen.org/gerrit/#/c/20148
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,Ic356826985c26b7397ab19b5996ba4a78fc54208,2014-05-28,58,2014-05-28,58,ches01,https://review.tizen.org/gerrit/#/c/21985
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I8035cf2696a0b56d4cb5f30c787e2ac98eccad45,2014-05-28,58,2014-05-28,58,ches01,https://review.tizen.org/gerrit/#/c/21984
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I39bea5f975e5bcbf435c61a6ccfe4bdbc09738e2,2014-05-14,72,2014-05-27,59,cosmichobo,https://review.tizen.org/gerrit/#/c/20929
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I1eb683b443df2ec0ae340649758e0359edf4c4c2,2014-05-26,60,2014-05-26,60,ches01,https://review.tizen.org/gerrit/#/c/21688
TO_REVIEW_AND_VERIFY,pre-built/toolchain-x86,tizen_ivi,I55d5548375f3409e2e76ef56168a12d4462d4375,2014-05-26,60,2014-05-26,60,xiaoqiang,https://review.tizen.org/gerrit/#/c/21663
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I0f55851aa9da9fcc3fdf80f6a9bee4236641d7fe,2014-05-14,72,2014-05-23,62,cosmichobo,https://review.tizen.org/gerrit/#/c/20930
TO_REVIEW_AND_VERIFY,platform/upstream/augeas,tizen,I91d776959d4c1b6891e120a3dd34aa35b9d9fee0,2014-05-23,63,2014-05-23,63,vzh,https://review.tizen.org/gerrit/#/c/21601
TO_REVIEW_AND_VERIFY,platform/upstream/ima-evm-utils,experimental,I442ec1ed41d91306627781c076d3d4bcb04eb4ca,2014-05-16,70,2014-05-23,63,jkozerski,https://review.tizen.org/gerrit/#/c/21209
TO_REVIEW_AND_VERIFY,profile/ivi/Modello_Homescreen,tizen,I4e29ad21118160c629d6ddf52f49b7aba8d08f52,2014-05-23,63,2014-05-23,63,siovene,https://review.tizen.org/gerrit/#/c/21580
TO_REVIEW_AND_VERIFY,profile/mobile/meta-mobile,tizen,I5ed6136f56cf39ce2d00a48b9e3c781bdfcad1f0,2014-03-13,134,2014-05-21,64,jacekbe,https://review.tizen.org/gerrit/#/c/17981
TO_REVIEW_AND_VERIFY,platform/framework/native/uifw,tizen,Ia37e68c5da0a62914b7788adbe6b74f74e1843c5,2014-05-07,79,2014-05-21,65,sudhav,https://review.tizen.org/gerrit/#/c/20458
TO_REVIEW_AND_VERIFY,platform/framework/web/livebox-service,tizen,Iba9d470a375f9b76dfdd506c83eda30d05aaf066,2014-05-14,72,2014-05-20,66,nicesj,https://review.tizen.org/gerrit/#/c/20912
TO_REVIEW_AND_VERIFY,apps/core/preloaded/libug-worldclock-efl,tizen,Idb28306c125c075e1f0ebb301d86ea42bed690c0,2014-02-20,155,2014-05-19,67,vivekellur,https://review.tizen.org/gerrit/#/c/16634
TO_REVIEW_AND_VERIFY,platform/core/security/ima-evm-reference-utils,experimental,I523cf80a35f020c1fe5f9470ed9444158ffe19f6,2014-05-19,67,2014-05-19,67,jkozerski,https://review.tizen.org/gerrit/#/c/21387
TO_REVIEW_AND_VERIFY,platform/core/security/ima-evm-reference-utils,experimental,Iae86a87bbd003a4685bd1eb62ee3bc8cf3fe1221,2014-05-19,67,2014-05-19,67,jkozerski,https://review.tizen.org/gerrit/#/c/21386
TO_REVIEW_AND_VERIFY,platform/core/security/ima-evm-reference-utils,experimental,I0e6972b0e4014cdf4519db1976b829ce0b627252,2014-05-19,67,2014-05-19,67,jkozerski,https://review.tizen.org/gerrit/#/c/21385
TO_REVIEW_AND_VERIFY,platform/core/security/ima-evm-reference-utils,experimental,I0fbe888f6784df3c0fa36df4bf623eff59d36487,2014-05-19,67,2014-05-19,67,jkozerski,https://review.tizen.org/gerrit/#/c/21384
TO_REVIEW_AND_VERIFY,profile/common/meta,tizen,I89acfb33af1dc1856025d7b1d172c2a70d8d38d6,2014-05-16,69,2014-05-19,67,jbmartin,https://review.tizen.org/gerrit/#/c/21280
TO_REVIEW_AND_VERIFY,platform/framework/web/wrt,tizen,I8418d5eacd625a171c956cf8a12ba3ee1f1d0102,2013-12-30,206,2014-05-16,70,mbachmann,https://review.tizen.org/gerrit/#/c/14247
TO_REVIEW_AND_VERIFY,platform/upstream/bash,tizen,I2d5856ce3b81f20423e73fe80bd39e6445815376,2013-07-19,370,2014-05-16,70,jwendell,https://review.tizen.org/gerrit/#/c/5887
TO_REVIEW_AND_VERIFY,platform/framework/web/wrt,tizen,I6a08884d6fce679d1020799938d6eb6030d964fa,2014-05-16,70,2014-05-16,70,ozhuraki,https://review.tizen.org/gerrit/#/c/21244
TO_REVIEW_AND_VERIFY,platform/core/security/hash-signer,tizen,I4f1898f8a44818b7694bbac3ee55b360a6daa4d9,2014-05-14,72,2014-05-15,71,stanslavnim,https://review.tizen.org/gerrit/#/c/21017
TO_REVIEW_AND_VERIFY,platform/kernel/u-boot,tizen,I4a3a9adfb25e4a0822da29c65362e34413cae342,2014-05-12,74,2014-05-15,71,jaehoon,https://review.tizen.org/gerrit/#/c/20667
TO_REVIEW_AND_VERIFY,pre-built/toolchain-x86,tizen_ivi,I5a3f22158742c6486be03c807dfcd063aec82926,2014-05-14,72,2014-05-14,72,yigangwx,https://review.tizen.org/gerrit/#/c/20966
TO_REVIEW_AND_VERIFY,platform/upstream/nasm,tizen,Iecddb5ebf424dc0b0ecac84d362d2a4b8373a02e,2014-05-13,73,2014-05-14,72,vvavrychuk,https://review.tizen.org/gerrit/#/c/20886
TO_REVIEW_AND_VERIFY,platform/upstream/weekeyboard,tizen,I533269751bb5b46f853e41a2c5cc59595822FFF0,2014-05-13,73,2014-05-14,72,pcoval,https://review.tizen.org/gerrit/#/c/20865
TO_REVIEW_AND_VERIFY,platform/framework/native/uix,tizen,I2cd85f2dc59386bc105c9a84cac9d9c14fda1473,2014-05-08,78,2014-05-13,73,harshdeep,https://review.tizen.org/gerrit/#/c/20521
TO_REVIEW_AND_VERIFY,platform/core/uifw/eail,tizen,Ibbaf52eb32bd01f5c5610f10d96e071e6b54fd3c,2014-05-08,78,2014-05-13,73,zkosinski,https://review.tizen.org/gerrit/#/c/20512
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmedia-thumbnail,tizen,I73111b80d7efa3ab3a3d6f70cffb080d889c9972,2014-05-12,73,2014-05-12,73,durandba,https://review.tizen.org/gerrit/#/c/20763
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,Ifca8a29509652ce05e0a4e743b6010fbb66a93e2,2014-05-12,74,2014-05-12,74,ruslansoloviev,https://review.tizen.org/gerrit/#/c/20714
TO_REVIEW_AND_VERIFY,platform/framework/native/face,tizen,I6e5c6d120ffa455edf8c040102a86e58d9413172,2014-05-08,78,2014-05-08,78,harshdeep,https://review.tizen.org/gerrit/#/c/20520
TO_REVIEW_AND_VERIFY,platform/framework/native/speech,tizen,I8ea6d13161ed2d0a390ef28b252100e05f092db5,2014-05-08,78,2014-05-08,78,harshdeep,https://review.tizen.org/gerrit/#/c/20516
TO_REVIEW_AND_VERIFY,platform/adaptation/xorg-x11-drv-evdev,devel/srk,I21a192d7e9a5c9a3ab057e735d5430e600162dc1,2014-05-07,79,2014-05-07,79,skanaev,https://review.tizen.org/gerrit/#/c/20453
TO_REVIEW_AND_VERIFY,platform/framework/native/locations,tizen,I8e6b6e6f9155f14396fe02cd32a34e37898a0ce6,2014-05-07,79,2014-05-07,79,nandan,https://review.tizen.org/gerrit/#/c/20452
TO_REVIEW_AND_VERIFY,platform/framework/native/content,tizen,I452ea7f13341ac94117738d2bbca3767982ccd82,2014-05-07,79,2014-05-07,79,ashokkenchaplar,https://review.tizen.org/gerrit/#/c/20450
TO_REVIEW_AND_VERIFY,apps/core/preloaded/clock,tizen,I1129be67eab6ca2a6d59dedab0623954a612c171,2014-02-14,161,2014-05-06,80,wuzhiwen,https://review.tizen.org/gerrit/#/c/16354
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,I5126f8e2e3c3cc2e552f8089c54973a03ca3f252,2014-04-29,86,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20231
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,I34901326eb65f51f57786bb743b71a9bff861217,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20144
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,Idd16fa1b40b128179d606b5eb0b3a16867520659,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20142
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,I7a16453e2388d4e99d1985281f12e8d3cc3b0a0a,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20141
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,I2e06c5ec939936fdf1cc7bd96b72f270356de9b5,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20138
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,Id39a41cf1356024fafb569dfdbcf2be31a1efa15,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20137
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,Ie9943972982bdd36e7e599fdd9393be2ef0cf443,2014-04-28,88,2014-04-29,86,aksenov,https://review.tizen.org/gerrit/#/c/20136
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,I9eb48dad7dae4658f4452c2c74da7e156bb6d80c,2014-04-22,93,2014-04-29,87,ches01,https://review.tizen.org/gerrit/#/c/19897
TO_REVIEW_AND_VERIFY,kernel/swap-modules,swap_dlog,I0018b3739a06905f1321287fe5ee7ccf1645d7d2,2014-04-28,88,2014-04-28,88,aksenov,https://review.tizen.org/gerrit/#/c/20135
TO_REVIEW_AND_VERIFY,platform/upstream/snapper,tizen,I4a3db9e341abb9cbc0869168b6d5815fc4008a32,2014-04-16,99,2014-04-25,91,rkubiak,https://review.tizen.org/gerrit/#/c/19612
TO_REVIEW_AND_VERIFY,platform/upstream/pulseaudio,tizen,I9289e8f682a2a1e847044578efcb656f66d3fba8,2014-04-22,94,2014-04-25,91,elebideau,https://review.tizen.org/gerrit/#/c/19892
TO_REVIEW_AND_VERIFY,tools/gbs,master,I30afa228e496fc5bf7a58b083f87af1dc4221c14,2014-04-13,102,2014-04-25,91,tolszak,https://review.tizen.org/gerrit/#/c/19479
TO_REVIEW_AND_VERIFY,platform/upstream/gst-plugins-good,tizen,I327027d40d023b4f952ff52734dc526eed2cf154,2014-04-22,94,2014-04-25,91,elebideau,https://review.tizen.org/gerrit/#/c/19894
TO_REVIEW_AND_VERIFY,platform/upstream/alsa-lib,tizen,I03811c87d06e6b443905bf3541e2e0df403a618f,2014-04-22,94,2014-04-25,91,elebideau,https://review.tizen.org/gerrit/#/c/19890
TO_REVIEW_AND_VERIFY,platform/upstream/setup,tizen,I9a63d3e4e434ed3fe8710aa3112d7debde51e65a,2014-04-23,93,2014-04-24,92,ds73lee,https://review.tizen.org/gerrit/#/c/19948
TO_REVIEW_AND_VERIFY,kernel/swap-modules,master,I55500367f9e628996a2b44cc97f72261bbab2363,2014-03-17,130,2014-04-23,93,ches01,https://review.tizen.org/gerrit/#/c/18086
TO_REVIEW_AND_VERIFY,test/tct/web/behavior,tizen_2.2,I77b02b183d0ef6188fa9aea6004b7fa492a4dc94,2013-11-09,258,2014-04-23,93,haolix,https://review.tizen.org/gerrit/#/c/11992
TO_REVIEW_AND_VERIFY,platform/upstream/libidn,tizen,I093c61aa918e7c66efb82d44c47e28e961aaeeab,2013-10-02,295,2014-04-22,94,mikeleib,https://review.tizen.org/gerrit/#/c/10512
TO_REVIEW_AND_VERIFY,platform/framework/web/data-provider-master,tizen,Icde0675dafc2ee9ce6253399239d1b1816f72a73,2014-01-21,184,2014-04-22,94,ibriano,https://review.tizen.org/gerrit/#/c/15478
TO_REVIEW_AND_VERIFY,platform/upstream/ncurses,tizen,Ia090cd4c1a8460bc9a56af7ba008331fbca3a7dd,2014-04-18,98,2014-04-22,94,dteteruk,https://review.tizen.org/gerrit/#/c/19805
TO_REVIEW_AND_VERIFY,kernel/swap-modules,prod_rel,Ice0dccf19d6f4aaf4b3fa7fcadc1bb02f9f68df8,2014-04-17,99,2014-04-21,95,ches01,https://review.tizen.org/gerrit/#/c/19785
TO_REVIEW_AND_VERIFY,sdk/ide/common-eplugin,citest,Ied646a23ca3369af51aee5a693f71dc494cedd9b,2014-04-21,95,2014-04-21,95,ahhyo,https://review.tizen.org/gerrit/#/c/19815
TO_REVIEW_AND_VERIFY,platform/framework/web/crosswalk,tizen,I73393ca57f09a5da0dd158160fa44be89bc97f12,2014-04-10,105,2014-04-10,105,durandba,https://review.tizen.org/gerrit/#/c/19337
TO_REVIEW_AND_VERIFY,platform/framework/web/wrt-plugins-tizen,tizen,I31558b3ae47b7577c7582d3fcb51d7706310bd93,2014-04-08,108,2014-04-08,107,mbachmann,https://review.tizen.org/gerrit/#/c/19177
TO_REVIEW_AND_VERIFY,sdk/ide/native-ext-eplugin,tizen,I90e80eec9906785163f6c3853ff0e358efcfcffc,2014-04-03,113,2014-04-07,109,swethams,https://review.tizen.org/gerrit/#/c/18948
TO_REVIEW_AND_VERIFY,apps/core/preloaded/phone-contacts,tizen,I6e55a9aa3d6744849e3467036eceeff19c4b6d3d,2014-04-02,114,2014-04-07,109,dev4tizen,https://review.tizen.org/gerrit/#/c/18855
TO_REVIEW_AND_VERIFY,platform/framework/native/security-service,tizen,I1c5b6bad65dbbcfaf7cba8715ac0ec248f029d77,2014-04-01,115,2014-04-07,109,mmalicki2,https://review.tizen.org/gerrit/#/c/18813
TO_REVIEW_AND_VERIFY,platform/framework/native/security-service,tizen,I2a92ab6f0a3e0724ca7402c64921e0099db5d9ba,2014-04-01,115,2014-04-07,109,mmalicki2,https://review.tizen.org/gerrit/#/c/18812
TO_REVIEW_AND_VERIFY,platform/core/appfw/ail,tizen,Ic3e079b5147ed2d54e05fe2bd14202075d37695f,2014-01-20,185,2014-04-05,111,ibriano,https://review.tizen.org/gerrit/#/c/15416
TO_REVIEW_AND_VERIFY,platform/core/appfw/alarm-manager,tizen,I164915026de9d27b8cee50449190a45320143b80,2014-01-21,184,2014-04-05,111,limachaves,https://review.tizen.org/gerrit/#/c/15480
