Status,Project,Branch,Change-id,Upload date,Days since upload,Last update date,Days since last update,Author,Review
TO_MERGE,scm/meta/build-config,tizen_common,I083d2b6baeeb13e51c22cd949636c8549050a45a,2014-08-06,11,2014-08-13,4,rlvx,https://review.tizen.org/gerrit/#/c/25515
TO_MERGE,platform/kernel/linux-3.10,tizen,Ib8ddedc758533db15904cec92cedcd79d73e05d4,2014-07-22,27,2014-08-11,6,panpan,https://review.tizen.org/gerrit/#/c/24791
TO_MERGE,sdk/ide/webapp-eplugin,tizen,I1231d04f3718a4e0ea01e2214f2f828d3296cf0b,2014-08-06,12,2014-08-11,6,sanghyunnimlee,https://review.tizen.org/gerrit/#/c/25488
TO_MERGE,profile/ivi/ico-uxf-weston-plugin,tizen,I6a0a153889a457c12e595a11b7782ba3eb8bbff0,2014-07-29,19,2014-08-07,10,ronan,https://review.tizen.org/gerrit/#/c/25104
TO_MERGE,profile/ivi/ico-uxf-utilities,tizen,I02ec43836155f7a20f1d2907a1e09cc11367834b,2014-07-29,19,2014-08-07,10,ronan,https://review.tizen.org/gerrit/#/c/25102
TO_MERGE,profile/ivi/ico-uxf-device-input-controller,tizen,I2a6d879b91190d254362b02d8de2089504cf76ed,2014-07-29,19,2014-08-07,10,ronan,https://review.tizen.org/gerrit/#/c/25101
TO_MERGE,profile/ivi/ico-uxf-homescreen,tizen,I3ac8ed443d0edaf6c4f535c79891f2128f3efdd7,2014-07-18,30,2014-08-07,10,pwnissan,https://review.tizen.org/gerrit/#/c/24705
TO_MERGE,profile/ivi/ico-uxf-homescreen,tizen,I8ae049344ac2d87e0a27bb7b829d70b9b04faddf,2014-07-18,30,2014-08-07,10,pwnissan,https://review.tizen.org/gerrit/#/c/24704
TO_MERGE,scm/meta/snapshot-repo-conf,master,I4b91de9e7c61d8d8714439defdbb7f9ffb68f414,2014-03-27,143,2014-08-05,12,kad,https://review.tizen.org/gerrit/#/c/18649
TO_MERGE,platform/core/security/libprivilege-control,tizen,Iae5d175789742703b61322ffc89124e92636df54,2014-07-15,33,2014-07-30,18,ronan,https://review.tizen.org/gerrit/#/c/24508
TO_MERGE,platform/upstream/efl,tizen,Ic55940ef912ec8cf0dba602602f1a624c4e01f1f,2014-05-06,103,2014-07-16,33,mbachmann,https://review.tizen.org/gerrit/#/c/20390
TO_MERGE,platform/upstream/less,tizen,I7ddd920d62d3d7a37d7ed077f6f2cfcb2c7ec101,2013-10-23,298,2014-07-15,33,azdyb,https://review.tizen.org/gerrit/#/c/11266
TO_MERGE,test/tct/web/webapi,tizen_2.2,I6d55edf61e37ad1bbff3e12c1b5e6d500612f237,2014-06-20,58,2014-06-20,58,zqzhang,https://review.tizen.org/gerrit/#/c/23224
TO_MERGE,platform/core/security/privilege-checker,tizen,I15f62f9fc3e183acc21fd5dc7e64feb09c867fdc,2014-06-12,66,2014-06-16,62,rbartosiak,https://review.tizen.org/gerrit/#/c/22888
TO_MERGE,platform/core/messaging/email-service,tizen,I52fde05a3d1688fd83ddd52e627268e616500269,2014-06-13,65,2014-06-14,65,jbmartin,https://review.tizen.org/gerrit/#/c/22962
TO_MERGE,test/common/common-sanity-suite,tizen,Ic8332bcbd46babdb4334c5d8dad0c804bd308b78,2014-06-09,69,2014-06-09,69,xiaolei,https://review.tizen.org/gerrit/#/c/22594
TO_MERGE,test/common/common-sanity-suite,master,I66ce326f54ef805d932d1b567c92554f5cf2f209,2014-05-23,87,2014-05-23,86,xiaolei,https://review.tizen.org/gerrit/#/c/21557
TO_MERGE,platform/core/multimedia/libmm-utility,tizen,Ic2f86b80653257e440afc77db167840cc7296cdd,2014-01-17,212,2014-05-16,93,ravikirankn,https://review.tizen.org/gerrit/#/c/15258
TO_MERGE,apps/core/preloaded/starter,tizen,I70a60cf6785c0be5670aaf680d2c8d9c1a30044b,2014-04-30,110,2014-04-30,109,smlee,https://review.tizen.org/gerrit/#/c/20244
TO_MERGE,platform/core/location/lbs-dbus,tizen,I573771d87484fcf81b3cacb8ba4f0cb5a2c9da9e,2013-08-09,374,2014-04-28,111,mikeleib,https://review.tizen.org/gerrit/#/c/7856
TO_MERGE,apps/core/preloaded/net-popup,tizen,I230c0b54e4cac897954f4ea7c5e390255bced481,2014-02-26,172,2014-03-23,147,ronan,https://review.tizen.org/gerrit/#/c/16904
TO_MERGE,platform/framework/native/face,tizen,Ifb056909ebb537c963f1658e65688fa236edc07a,2013-10-22,299,2014-01-17,212,dmichaluk,https://review.tizen.org/gerrit/#/c/11197
TO_REVIEW,platform/core/uifw/dali-adaptor,tizen,Ie1ab44aaff897b02dd967282e73d04646d041941,2014-08-15,2,2014-08-15,2,ferransole,https://review.tizen.org/gerrit/#/c/26108
TO_REVIEW,platform/core/uifw/dali-core,tizen,Ibb489c3e4e9c25748689bb885edeb21817ac634d,2014-08-15,2,2014-08-15,2,ferransole,https://review.tizen.org/gerrit/#/c/26107
TO_REVIEW,platform/core/security/libcryptsvc,tizen,I8c5291e8e072d6751f7414a0d662f027974c9ad5,2014-08-15,2,2014-08-15,2,jolfzverb,https://review.tizen.org/gerrit/#/c/26080
TO_REVIEW,platform/upstream/gtest,tizen,I56a5288f799b3747fec6f0ec70f036b33c404b09,2014-08-14,3,2014-08-15,3,jolfzverb,https://review.tizen.org/gerrit/#/c/26061
TO_REVIEW,platform/upstream/glib,tizen,Ibdaee5b94a62cf41bcc37b78ed21751010e0c066,2014-08-14,3,2014-08-15,3,jolfzverb,https://review.tizen.org/gerrit/#/c/26059
TO_REVIEW,platform/upstream/freerdp,tizen,I2579738b24ab1305454dafe4fdad6ca2483602f0,2014-08-14,3,2014-08-15,3,jolfzverb,https://review.tizen.org/gerrit/#/c/26057
TO_REVIEW,platform/upstream/ecryptfs-utils,tizen,I0f8cb7c3023875504339ffcebc651f1568d3dfb1,2014-08-14,3,2014-08-15,3,jolfzverb,https://review.tizen.org/gerrit/#/c/26056
TO_REVIEW,platform/kernel/linux-3.10,tizen,I48ff1abb8a6553fab656c50fe1054bac8f398a4e,2014-08-13,5,2014-08-15,3,hclife,https://review.tizen.org/gerrit/#/c/25938
TO_REVIEW,platform/kernel/linux-3.10,tizen,I9962ccb4d3e92a58d8df5f005a3f921e967981a8,2014-08-07,10,2014-08-15,3,hclife,https://review.tizen.org/gerrit/#/c/25596
TO_REVIEW,scm/meta/obs,master,I0c490ef2592db263f1521cf9644c6984a201df86,2014-07-30,18,2014-08-14,3,ronan,https://review.tizen.org/gerrit/#/c/25140
TO_REVIEW,platform/upstream/rpm,tizen,I5e91b4a284e195ff823f25f9eeed12544344c4b0,2014-08-04,13,2014-08-14,3,kthierry,https://review.tizen.org/gerrit/#/c/25341
TO_REVIEW,scm/bb/meta-tizen,tizen,I91d72a93f7af1621b62bb5d44a634228f8253995,2014-08-14,3,2014-08-14,3,kthierry,https://review.tizen.org/gerrit/#/c/26045
TO_REVIEW,platform/upstream/update-desktop-files,tizen,Id3f3facdb07e216561ed8c2afda4e98227ba3b79,2014-08-14,3,2014-08-14,3,kthierry,https://review.tizen.org/gerrit/#/c/26044
TO_REVIEW,scm/bb/meta-tizen,tizen,I6fb046d538eb99ca9726c505bed528ca08be99d0,2014-08-14,3,2014-08-14,3,kthierry,https://review.tizen.org/gerrit/#/c/26043
TO_REVIEW,platform/core/connectivity/bluetooth-frwk,devel,I0f96ede4856ed33496514dcd0aa0ea66996ecc7f,2014-08-14,3,2014-08-14,3,mbachmann,https://review.tizen.org/gerrit/#/c/26031
TO_REVIEW,platform/core/system/sensord,tizen,Idec973fb771e60ef5675e6759de7a83f4f18807f,2014-08-14,3,2014-08-14,3,kannan,https://review.tizen.org/gerrit/#/c/26029
TO_REVIEW,profile/ivi/automotive-message-broker,tizen,Ia9b859e8a8af3486961fd577cf8393e1457da73c,2014-07-30,18,2014-08-14,3,ronan,https://review.tizen.org/gerrit/#/c/25138
TO_REVIEW,platform/upstream/cairo,tizen,Iea99e837ff301a37a67dd18074d518d948ee6437,2014-08-13,4,2014-08-14,4,vbarinov,https://review.tizen.org/gerrit/#/c/25968
TO_REVIEW,scm/meta/obs,master,If4c9c4cad5d63fc7aa9a40d74289b9569f4fb905,2014-08-07,10,2014-08-14,4,sdx,https://review.tizen.org/gerrit/#/c/25664
TO_REVIEW,platform/core/system/sensord,tizen,I8a02be99c37bae3e37f36fa4291810410fcc3976,2014-08-12,5,2014-08-14,4,amitdharmapurikar,https://review.tizen.org/gerrit/#/c/25922
TO_REVIEW,platform/kernel/linux-3.10,tizen,Id1590ba0d7c98f057ac92017492112e932bc548a,2014-08-07,10,2014-08-14,4,hclife,https://review.tizen.org/gerrit/#/c/25593
TO_REVIEW,scm/bb/meta-tizen,tizen,I426e25dd71f7a6bd9835f34217e13d18ffaf112e,2014-08-13,4,2014-08-13,4,kthierry,https://review.tizen.org/gerrit/#/c/25995
TO_REVIEW,platform/core/appfw/aul-1,tizen,I76ad2615aa66eb9c1af3e482f528aebb45708401,2014-07-22,26,2014-08-13,4,sdx,https://review.tizen.org/gerrit/#/c/24819
TO_REVIEW,scm/bb/meta-tizen,tizen,I0be467625b32f5c1b6420d07533c29920e637b17,2014-08-13,5,2014-08-13,5,kthierry,https://review.tizen.org/gerrit/#/c/25950
TO_REVIEW,platform/upstream/coreutils,accepted/tizen_common,Ice04d40dbcce1827b6e7b6970444fc1b3288271b,2014-08-12,5,2014-08-12,5,vbarinov,https://review.tizen.org/gerrit/#/c/25920
TO_REVIEW,kernel/swap-modules,prod_rel,I0fdd2ada86df1cbcc7fbfd1d1fced9dde1c06a2c,2014-08-12,5,2014-08-12,5,ches01,https://review.tizen.org/gerrit/#/c/25902
TO_REVIEW,sdk/emulator/qemu,tizen,I5dfc4f0707b5cf6d98653b65ab8b121ea48f5121,2014-08-02,15,2014-08-11,6,caramis,https://review.tizen.org/gerrit/#/c/25319
TO_REVIEW,sdk/emulator/qemu,tizen,I7b09157ee5351836c1e37862222c3042b34fb9da,2014-08-02,15,2014-08-11,6,caramis,https://review.tizen.org/gerrit/#/c/25318
TO_REVIEW,sdk/emulator/qemu,tizen,I6451ab43eb6c84b75a45dfbf17183f8e19812b51,2014-08-07,10,2014-08-11,6,kkt920,https://review.tizen.org/gerrit/#/c/25592
TO_REVIEW,platform/core/connectivity/bluetooth-frwk,devel,Iec864d8393452033aba9eabae97656caf03f1009,2014-08-07,10,2014-08-07,10,guchaojie,https://review.tizen.org/gerrit/#/c/25603
TO_REVIEW,profile/ivi/Modello_Installer,tizen,I9058a818736c682f462e04cc7d3d5eba9cc8877c,2014-07-29,19,2014-08-06,11,ronan,https://review.tizen.org/gerrit/#/c/25098
TO_REVIEW,platform/core/system/sensord,tizen,I38e6d78ee907f47f3544fdacfcffc41d7e5d1ae6,2014-08-04,13,2014-08-06,12,amitdharmapurikar,https://review.tizen.org/gerrit/#/c/25346
TO_REVIEW,platform/core/system/sensord,tizen,I87256d7e96174003af7c2d04ac1fde7e33c26116,2014-08-04,13,2014-08-06,12,amitdharmapurikar,https://review.tizen.org/gerrit/#/c/25345
TO_REVIEW,platform/core/system/sensord,tizen,Id0c979fb771e60ef5675e6759de7a83f4f18807f,2014-08-06,12,2014-08-06,12,kannan,https://review.tizen.org/gerrit/#/c/25490
TO_REVIEW,profile/ivi/murphy,tizen,Ibbc1c77e0e860239ff7cbfd48cb2f1ef2e02c19f,2014-07-23,25,2014-08-05,12,ronan,https://review.tizen.org/gerrit/#/c/24848
TO_REVIEW,platform/upstream/rpm,tizen,I1e992b63b41ae76a4d6706046e741dc2d25b15eb,2014-07-24,24,2014-08-04,13,kthierry,https://review.tizen.org/gerrit/#/c/24957
TO_REVIEW,platform/core/api/wav-player,tizen,Ib738354af4fa35208cd8e060a70cfdb738fa3aec,2014-07-30,18,2014-08-01,16,ronan,https://review.tizen.org/gerrit/#/c/25166
TO_REVIEW,platform/core/api/image-util,tizen,I7e97d55e3caf05bfd3cc187b16ddf8e00d17c68c,2014-07-30,18,2014-08-01,16,ronan,https://review.tizen.org/gerrit/#/c/25155
TO_REVIEW,platform/framework/native/ime,tizen,Ib98e59d07467da7b3e07c951575510828cd90118,2014-04-08,131,2014-07-31,17,mlis,https://review.tizen.org/gerrit/#/c/19183
TO_REVIEW,platform/upstream/systemd,tizen,I064d38c32f76b23b7a57bac602973e48de201647,2014-06-05,73,2014-07-30,18,kthierry,https://review.tizen.org/gerrit/#/c/22522
TO_REVIEW,platform/upstream/systemd,tizen,I1814d6f2dec5f7669281f2eca9a5413a60803204,2014-07-08,40,2014-07-30,18,ronan,https://review.tizen.org/gerrit/#/c/24110
TO_REVIEW,platform/upstream/systemd,tizen,I254995f6cac810ba71f91597b82d9d9eac63a2a4,2014-07-30,18,2014-07-30,18,kthierry,https://review.tizen.org/gerrit/#/c/25163
TO_REVIEW,profile/ivi/notification-service,tizen,Iff6e0e2be408401f1dbd62b8dae0c21b73c946b7,2014-07-22,27,2014-07-28,20,ys4610ko,https://review.tizen.org/gerrit/#/c/24793
TO_REVIEW,platform/core/multimedia/libmm-fileinfo,tizen,Ieb371cdeb468979dfa7f707cd5ff05f43b7151ef,2014-07-08,40,2014-07-23,25,ronan,https://review.tizen.org/gerrit/#/c/24119
TO_REVIEW,platform/upstream/fdupes,tizen,I7e751a2f3dafdf3bdf2059a5aaaba968a4f7e87f,2014-07-03,46,2014-07-23,25,ronan,https://review.tizen.org/gerrit/#/c/23795
TO_REVIEW,platform/core/multimedia/media-server,tizen,Ia23ba942a6d647f77c318863aa89945d77f7ca96,2014-07-09,39,2014-07-17,31,ronan,https://review.tizen.org/gerrit/#/c/24253
TO_REVIEW,platform/upstream/rpmlint,tizen,I41c03fddcaebb56696c338696000541b85405c01,2014-01-14,215,2014-07-15,33,mwereski,https://review.tizen.org/gerrit/#/c/14987
TO_REVIEW,platform/upstream/user-session-units,tizen,Ieeedbd008d01bee00a034db7b59e78c5a173dead,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24258
TO_REVIEW,platform/upstream/SDL,tizen,Id504dac3aab259a0586527832d66bd512ce5b684,2014-06-20,59,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/23220
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,Id120f7dffd33017262bb352b9321afcfe79169d4,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24254
TO_REVIEW,platform/core/system/dlog,tizen,Ida5aa963e8edbe8e4de4dc7d7630e2d93d80d5d0,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24240
TO_REVIEW,platform/core/multimedia/avsystem,tizen,Ia278467b36e156d1bef59c89212cdeb97490c855,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24239
TO_REVIEW,platform/core/multimedia/libmm-session,tizen,I307d06038034d9f01cf81c65d38793bf1f4295dd,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24232
TO_REVIEW,platform/core/multimedia/libmm-ta,tizen,I33b868931e437e2ace8e136104762a20cd1ef512,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24228
TO_REVIEW,platform/core/multimedia/audio-session-manager,tizen,I992963b9f078896d3c80c0697df73b0056d6a447,2014-07-09,39,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24243
TO_REVIEW,platform/core/api/system-info,tizen,Ia6540cdeff5652db99d63a6b1f8916582725e694,2014-07-11,37,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24382
TO_REVIEW,platform/core/api/sound-manager,tizen,I0176f3468acce0b4fd0b4b9971b4ccf5c0e58c06,2014-07-11,37,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24379
TO_REVIEW,platform/core/system/libslp-pm,tizen,Id3ff9053772de28a35a5e31e5fa86c97451070c3,2014-07-11,37,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24378
TO_REVIEW,platform/core/api/location-manager,tizen,Ie9d6ce20d7b893908257e3dc2c094f4bb46d4e59,2014-07-10,38,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24343
TO_REVIEW,platform/core/multimedia/libmm-common,tizen,I1c7534d448ed33969ed88773df7a4baa3befff7a,2014-07-11,37,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24410
TO_REVIEW,platform/core/api/media-content,tizen,I089e2e0169a56da9f512db747fa4ee334019d092,2014-07-11,37,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24385
TO_REVIEW,platform/core/multimedia/libmm-utility,tizen,I06f78a535fbf7672a4a200cb4481171d55076e9c,2014-07-10,38,2014-07-15,33,ronan,https://review.tizen.org/gerrit/#/c/24342
TO_REVIEW,platform/core/api/power,tizen,I314354cd1987c0a8f70c0e836e12b124831899c2,2014-07-10,38,2014-07-11,37,ronan,https://review.tizen.org/gerrit/#/c/24340
TO_REVIEW,platform/core/api/device,tizen,I66727d07778917fe141a124f3d12d69d44c87bc4,2014-07-10,38,2014-07-11,37,ronan,https://review.tizen.org/gerrit/#/c/24341
TO_REVIEW,platform/core/appfw/tizen-platform-wrapper,tizen,I5c57494317473dcd74c85cbc2bce19a6d68c2739,2014-07-08,40,2014-07-08,40,ronan,https://review.tizen.org/gerrit/#/c/24049
TO_REVIEW,platform/core/multimedia/libmm-sound,tizen,I4482871449b6795bbcc17c04a8b4b282475fa920,2014-07-03,45,2014-07-03,45,kthierry,https://review.tizen.org/gerrit/#/c/23842
TO_REVIEW,platform/core/multimedia/audio-session-manager,tizen,I34325ad89beee9f67724d29d5dad67b0e06f6519,2014-07-03,45,2014-07-03,45,kthierry,https://review.tizen.org/gerrit/#/c/23841
TO_REVIEW,platform/upstream/lua,tizen,I52a1cbbbfbd7450f8b2a6b4a1b43cb92aa4b3e10,2014-07-03,45,2014-07-03,45,kthierry,https://review.tizen.org/gerrit/#/c/23828
TO_REVIEW,platform/core/multimedia/libmm-common,tizen,Ib1612ffb10f0f8735d6ebff9e271cfefde445cf4,2014-07-03,45,2014-07-03,45,kthierry,https://review.tizen.org/gerrit/#/c/23840
TO_REVIEW,platform/upstream/iniparser,tizen,Ie585dc4c9adaff88012c94ec0bf76c278311deaa,2014-07-03,45,2014-07-03,45,kthierry,https://review.tizen.org/gerrit/#/c/23825
TO_REVIEW,platform/core/multimedia/libmm-fileinfo,tizen,I4b71eb3e4619ce5585879ef93960ee89eae5d19e,2014-06-25,53,2014-06-30,48,ronan,https://review.tizen.org/gerrit/#/c/23448
TO_REVIEW,kernel/swap-modules,prod_rel,I89d2528d01835b5f6c2d3dd2d2f9bc0148c25d8b,2014-06-26,52,2014-06-27,51,aksenov,https://review.tizen.org/gerrit/#/c/23486
TO_REVIEW,platform/core/system/swap-manager,master,If3a4796e60ff061fe69dc4bf29e166393e483ec8,2014-04-16,123,2014-06-26,53,cherepanov,https://review.tizen.org/gerrit/#/c/19613
TO_REVIEW,platform/core/system/deviced,tizen,Ia66d2fa9703a0ba8732c7e18a9943693a1201f9d,2014-06-23,55,2014-06-23,55,mwereski,https://review.tizen.org/gerrit/#/c/23291
TO_REVIEW,platform/core/system/deviced,tizen,I9c30213b498b5871c36e7e5572c605aa625f3d84,2014-06-18,60,2014-06-18,60,mwereski,https://review.tizen.org/gerrit/#/c/23155
TO_REVIEW,platform/core/system/deviced,tizen,I3861a18e481732cb49e2c5d4b3e9c04351896b87,2014-06-18,60,2014-06-18,60,mwereski,https://review.tizen.org/gerrit/#/c/23130
TO_REVIEW,platform/core/system/deviced,tizen,I0e716534846fe7aafbde7d92f5d7017d2516f2a1,2014-06-18,60,2014-06-18,60,mwereski,https://review.tizen.org/gerrit/#/c/23129
TO_REVIEW,platform/upstream/weston,tizen,If2f56713b68c4d6f617151c34e0ce4789c9990f1,2014-05-27,82,2014-06-13,66,mbachmann,https://review.tizen.org/gerrit/#/c/21767
TO_REVIEW,apps/core/preloaded/settings,tizen,I29fcce38beb4d8295181a3037af135d8227349a9,2014-02-13,185,2014-06-13,66,wuzhiwen,https://review.tizen.org/gerrit/#/c/16333
TO_REVIEW,platform/framework/web/wrt,tizen,Ie984616b129a0e85d3468b111ebd842078b91e2d,2014-04-08,131,2014-06-11,67,mlis,https://review.tizen.org/gerrit/#/c/19180
TO_REVIEW,profile/ivi/weston-emulator,tizen,Ic8654c0a5d5e55ab2b6bb0c2c1e739b9eb106db3,2014-06-05,74,2014-06-05,73,pwnissan,https://review.tizen.org/gerrit/#/c/22481
TO_REVIEW,apps/native/sample/Calculator,tizen,I93ce8f465df4168ca32e72655640ecd161a87c1b,2014-05-28,81,2014-05-29,80,izh,https://review.tizen.org/gerrit/#/c/21987
TO_REVIEW,platform/framework/web/wrt-plugins-common,tizen,If715379e0a4513e1a72e419ca0daf93653908ed1,2014-02-17,181,2014-05-28,81,pcoval,https://review.tizen.org/gerrit/#/c/16441
TO_REVIEW,apps/core/preloaded/settings,tizen,I8cef9c2b94604c18130e41a4936fe13fafb2bc2f,2014-02-13,185,2014-05-28,81,pcoval,https://review.tizen.org/gerrit/#/c/16349
TO_REVIEW,platform/framework/web/wrt-plugins-common,tizen,Ife54ebee8b5fd5008e72b866fa325e961a484d1a,2014-02-17,181,2014-05-28,81,pcoval,https://review.tizen.org/gerrit/#/c/16442
TO_REVIEW,kernel/kernel-generic,tizen,Ie66dded4e242ca33ca57f8589d5662851816c37c,2014-03-20,150,2014-05-26,83,jobol,https://review.tizen.org/gerrit/#/c/18297
TO_REVIEW,profile/mobile/meta-mobile,tizen,Ic3e0adddcbc3b26737f9371330f9fd37cafb64a7,2014-05-21,88,2014-05-23,87,jacekbe,https://review.tizen.org/gerrit/#/c/21491
TO_REVIEW,platform/framework/native/ime,tizen,I5b97d908b2c1b7cf1497d6de955c7ac30d6a01e4,2014-05-08,102,2014-05-22,87,sudhav,https://review.tizen.org/gerrit/#/c/20474
TO_REVIEW,profile/mobile/meta-mobile,tizen,If096b7d6fc6c6f32ed79921a38586a64d58fd231,2014-05-21,88,2014-05-22,87,jacekbe,https://review.tizen.org/gerrit/#/c/21490
TO_REVIEW,platform/core/appfw/notification-service,tizen,Ifb2f9ede3b64338cba792c6b98a9e9f610fd5a11,2014-05-20,89,2014-05-20,89,mbachmann,https://review.tizen.org/gerrit/#/c/21424
TO_REVIEW,framework/multimedia/alsa-scenario-0.2,master,I23a1b8a9bfdbaebcdde2a621622a6788a12400ba,2014-05-16,93,2014-05-19,90,kthierry,https://review.tizen.org/gerrit/#/c/21272
TO_REVIEW,platform/upstream/filesystem,tizen,I72dd103b0c9f9e97c48797e505302e708acdb211,2014-02-21,178,2014-05-15,94,sonamkumari,https://review.tizen.org/gerrit/#/c/16668
TO_REVIEW,platform/framework/native/connectivity-service,tizen,I211922fcba11659cb5d94b4e990ca52d21da7966,2014-05-09,100,2014-05-09,100,joseonglee,https://review.tizen.org/gerrit/#/c/20564
TO_REVIEW,profile/mobile/meta-mobile,tizen,Icb85aa45242bba130a467ae6f03f64a0fd2bf800,2014-02-14,184,2014-05-05,104,jacekbe,https://review.tizen.org/gerrit/#/c/16391
TO_REVIEW,apps/core/preloaded/quickpanel,tizen,I5d378cca9a435b1b68b8915da2a71f7f6ccbd5f7,2014-02-10,188,2014-04-28,111,kthierry,https://review.tizen.org/gerrit/#/c/16200
TO_REVIEW,profile/mobile/meta-mobile,tizen,Ia934f7e90e5dcbca7b12c40f9c9d80195d5364f1,2014-02-13,185,2014-04-28,111,juanzhao,https://review.tizen.org/gerrit/#/c/16338
TO_REVIEW,platform/core/api/media-key,tizen,Id97213ad446d6b8252bdf1447c8b8d4734443052,2014-02-26,172,2014-04-28,111,kthierry,https://review.tizen.org/gerrit/#/c/16912
TO_REVIEW,apps/core/preloaded/libslp-alarm,tizen,I9cf5d759cd0d85fb1731fc542d90e8a25bc2b1e5,2014-02-12,186,2014-04-28,111,kthierry,https://review.tizen.org/gerrit/#/c/16274
TO_REVIEW,apps/web/sample/AnalogWatch,tizen,Ie7baaa73dd587dae99ff1eb6ef770fb922f9c10f,2014-04-28,111,2014-04-28,111,buz,https://review.tizen.org/gerrit/#/c/20123
TO_REVIEW,platform/upstream/weston,tizen,I8961649af567c7019645b568fde629c255c60805,2013-07-22,391,2014-04-16,123,joone,https://review.tizen.org/gerrit/#/c/5951
TO_REVIEW,scm/meta/snapshot-repo-conf,master,Id7dfd4eb3d2fdeeab7ddda4f656a3ad670264219,2014-04-14,125,2014-04-14,125,tgraydon,https://review.tizen.org/gerrit/#/c/19536
TO_REVIEW,apps/core/preloaded/ug-wifi-direct,tizen,Ie19938abdce84b1d2b619f1e6569836eb34914c6,2013-12-31,229,2014-04-07,132,mwereski,https://review.tizen.org/gerrit/#/c/14272
TO_REVIEW,platform/core/api/notification,tizen,I0e921af261634202894cc150c2770b1270dc8a5c,2014-01-21,208,2014-04-05,134,ibriano,https://review.tizen.org/gerrit/#/c/15476
TO_REVIEW,apps/core/preloaded/call,tizen,Ief6e96311081bcb9c6ce6f14e9fb55c52d7e5b1c,2014-04-02,137,2014-04-03,136,rajendra,https://review.tizen.org/gerrit/#/c/18908
TO_REVIEW,apps/core/preloaded/gallery,tizen,Iaf2d1d05d5158befe97bfab71442ddb99a140c40,2014-02-12,186,2014-04-03,136,souravb,https://review.tizen.org/gerrit/#/c/16262
TO_REVIEW,apps/core/preloaded/ug-myfile-efl,tizen,Ib9acbcfdc157e1d7abf270d2f2bb2c296dc50017,2014-02-12,186,2014-04-03,137,souravb,https://review.tizen.org/gerrit/#/c/16264
TO_REVIEW,platform/core/base/gconf-dbus,tizen,Ibde2a85a8692c58e0be7ff15b8b5b1054e382f84,2014-03-13,158,2014-04-03,137,kilig,https://review.tizen.org/gerrit/#/c/17958
TO_REVIEW,apps/core/preloaded/quickpanel,tizen,Ia60a4c72a3b36f134aedc59f6df8a71f47239d8a,2014-03-31,139,2014-03-31,139,kthierry,https://review.tizen.org/gerrit/#/c/18763
TO_REVIEW,platform/framework/web/livebox-viewer,tizen,I3ae134069861adb99be698216176b4d119494ac2,2013-08-09,374,2014-03-21,149,mikeleib,https://review.tizen.org/gerrit/#/c/7865
TO_REVIEW,platform/framework/web/wrt-plugins-tizen,tizen,I03bb588bc05576795c39f344cdeb689020332ce5,2013-12-30,230,2014-03-18,152,mbachmann,https://review.tizen.org/gerrit/#/c/14241
TO_REVIEW,platform/framework/web/wrt-plugins-common,tizen,I0e24f2be3936b6fd341e97abece2cb79dbad8170,2013-12-30,230,2014-03-18,152,mbachmann,https://review.tizen.org/gerrit/#/c/14240
TO_REVIEW,apps/osp/CalendarService,tizen,I68d366cc29834cd702689ba5c46b43ddee97a82a,2014-03-18,152,2014-03-18,152,vivekellur,https://review.tizen.org/gerrit/#/c/18215
TO_REVIEW,apps/osp/Account,tizen,I0fe0fb20707c0c8f9d9986424999bc0037cd6e35,2014-03-06,164,2014-03-18,152,vivekellur,https://review.tizen.org/gerrit/#/c/17321
TO_REVIEW,apps/core/preloaded/libslp-alarm,tizen,I55b03d7f363d8926afba76f71d24545f624840a7,2014-03-12,158,2014-03-13,158,kilig,https://review.tizen.org/gerrit/#/c/17914
TO_REVIEW,platform/core/pim/pims-ipc,tizen,Icb7f53d4300e1851fc9171e44d82342e3bae546e,2014-03-06,165,2014-03-06,165,iamjs,https://review.tizen.org/gerrit/#/c/17247
TO_REVIEW,platform/core/api/connection,tizen,I09f598552662e7059efdd20af6af3c8db191069d,2014-03-05,166,2014-03-05,166,jeik,https://review.tizen.org/gerrit/#/c/17175
TO_REVIEW,apps/core/preloaded/email,tizen,I65c8a41cbd1726cb534a6185763b08446cbff039,2014-03-04,166,2014-03-04,166,kthierry,https://review.tizen.org/gerrit/#/c/17167
